,wav,flam
0,5585.748346232586,177.57228878800504
1,5586.486091345258,185.77296060583254
2,5587.366841991281,193.18874326109716
3,5588.394437173826,204.3000067906109
4,5589.271960248648,209.69030360900507
5,5590.010860345741,209.91165022970813
6,5591.039792934416,206.6180638166194
7,5591.918201933608,206.5824725734092
8,5592.805019925634,208.83021354288493
9,5593.684279755023,214.3819452982638
10,5594.571470297948,212.22319736742588
11,5595.451457937945,200.31856691921072
12,5596.19246948837,198.0329844855772
13,5597.076543385822,202.56808003895776
14,5598.1088938193025,206.65923905394592
15,5599.138605472746,209.70584861477496
16,5599.875629117192,212.76205806878488
17,5600.326451606011,215.47931004587258
18,5601.5642225869215,223.8245923491055
19,5602.682905323472,232.01369342147873
20,5603.569730734625,236.21046361641385
21,5604.308130382081,237.40280812598257
22,5605.051781663993,236.4085269178882
23,5606.087033023737,228.02236566110392
24,5606.971589911981,218.16134784337262
25,5607.715920785986,214.9764112667888
26,5608.752629488468,212.29052483077405
27,5609.637958936292,213.7144327167182
28,5610.5310666912055,198.1039358328114
29,5611.41733417164,199.0615306089263
30,5612.311073534508,196.80438923875428
31,5613.347168960427,203.9012534346003
32,5613.650384948077,205.06524256789714
33,5614.762190879581,209.1993486055332
34,5615.8746222625805,203.9947664482498
35,5616.7628439691725,198.82702977778732
36,5617.5101210725925,203.1843419586072
37,5618.5506960062485,196.46046913773142
38,5619.439986037272,196.18419820498676
39,5620.336497644292,194.4769919429362
40,5621.375882710407,199.88840509688492
41,5622.119851048904,208.32797809699704
42,5622.868730794931,212.06111765917512
43,5623.911882926792,215.0176523638683
44,5624.802811654971,220.87111768070363
45,5625.552305867301,227.9084235155703
46,5626.5965434115515,229.8004507737858
47,5627.047769552391,229.57169423666764
48,5628.16552458719,229.2171475939188
49,5629.135033137713,228.90302440196973
50,5630.180489749739,224.1271697583585
51,5631.074146187297,218.70323850366262
52,5631.825022682873,215.08015158268822
53,5632.8720158738,212.91453106459477
54,5633.916815842099,211.37625944119893
55,5634.664221429269,210.92163433185078
56,5635.566064547298,216.10946363934937
57,5636.461266453208,222.87617123393943
58,5637.363760830324,229.1717311784452
59,5638.259445218053,231.99126735621937
60,5639.162608297252,238.18018916433022
61,5640.2099103990995,242.7045806108373
62,5640.959232444268,238.17694354497996
63,5641.863294297303,247.45115572593332
64,5642.76059333067,244.29925492072562
65,5643.665222698998,244.9528609721598
66,5644.11936775366,253.423620896878
67,5645.244009641526,238.03941884012667
68,5646.370559348235,233.57750649073037
69,5647.269409779612,230.50352507985033
70,5648.025229997206,223.05007336882014
71,5649.078261077385,219.02444249128322
72,5649.533471321853,214.12123238599216
73,5650.795798164815,211.45386639108176
74,5651.340618138005,207.71923145545006
75,5652.60375523377,196.35940772199785
76,5653.594025375584,197.85347001983774
77,5654.351649913353,205.90213391787117
78,5655.404061165562,215.4687678811103
79,5656.3091409779545,218.88082220690393
80,5657.21488856755,219.094693191278
81,5657.674489056284,212.46537616824364
82,5658.80534447622,213.98614147240298
83,5659.786093593407,219.49410311228874
84,5660.843770819876,216.97830899291532
85,5661.899550824039,214.1413578152812
86,5662.654983364094,225.57584960578293
87,5663.565862010629,227.3979363676874
88,5664.47058940843,229.40394454013114
89,5665.231331834343,236.46161392793425
90,5666.139633152444,248.67557429559938
91,5667.199547062416,252.64698684746267
92,5668.105558545018,255.6716368121856
93,5669.018426184827,254.04229813811025
94,5670.076742332593,243.45373895346177
95,5670.385846969651,247.97063500206215
96,5671.522237446399,238.06944848623397
97,5672.65895574401,233.98321107485145
98,5673.566434276964,233.05371272125166
99,5674.329519250828,226.09532374591998
100,5675.3922861490355,218.60982023530568
101,5676.300730014977,212.8490172516307
102,5677.064727395675,211.13726861527
103,5678.128267797091,207.54019519494042
104,5679.037654213107,210.23309479880518
105,5679.95386570781,215.22964199948953
106,5680.863586674158,220.67574329445108
107,5681.628871697489,225.9721816649736
108,5682.69403001617,233.62062455078353
109,5683.604902132296,236.9688958695938
110,5684.522490419696,237.927047610314
111,5685.433751527911,241.04067354016252
112,5686.351943226763,240.64361350244047
113,5686.812730464463,235.69948825265618
114,5688.091944329284,238.31463832266425
115,5689.09472960584,228.96404802499842
116,5689.862051363116,228.57508706632368
117,5690.930284654942,221.2941657221701
118,5691.8433027382025,223.0713122945291
119,5692.611386533287,219.02342369087393
120,5693.680699155323,218.45597575678494
121,5694.5945327182435,214.94823596560647
122,5695.515709623209,211.404666546049
123,5696.430199933882,201.37463934206653
124,5697.19928000427,205.47619067968517
125,5698.270003798701,203.41241744545746
126,5699.185515448707,202.48039977195415
127,5699.651364418998,198.3820665773177
128,5700.798745799611,192.3468892188793
129,5701.793463111971,198.4828979584324
130,5702.8664922148955,205.0548704361014
131,5703.937000126058,214.51422824358175
132,5704.703579439137,216.91327591215168
133,5705.627499479731,225.12647151566617
134,5706.699066741945,234.97421621018734
135,5707.011961201334,232.91151371235637
136,5708.299533055825,244.76687950658618
137,5709.309172805666,249.2367551132694
138,5710.081677820668,248.25601759712748
139,5711.003721119241,250.1466379857258
140,5712.0791593797785,254.06570447231016
141,5712.998605290606,256.95346917545527
142,5713.924925993678,258.11329665135594
143,5714.844980176751,250.90389589049843
144,5715.618407313627,254.73448167583118
145,5716.542164819016,249.25169706242892
146,5717.4661649062855,247.3946541680772
147,5718.543822655829,237.5981119773756
148,5719.465219906037,234.10289845575667
149,5720.239747910098,231.34377304083804
150,5721.317992809426,233.59477774153945
151,5722.240748529405,239.34133498256745
152,5723.169652736013,244.5668877959565
153,5724.092348556137,240.03730080115332
154,5724.867523955046,236.033005891083
155,5725.794151239803,246.27658605373009
156,5726.720662555277,254.20826098249384
157,5727.647645109193,254.16297753832288
158,5728.574579304378,252.42042276165054
159,5729.501898539209,248.67048858301771
160,5730.583663991601,240.16577676589927
161,5731.508235207299,233.0884083444651
162,5732.439558567726,230.4858089927064
163,5733.36506780926,231.4267524088009
164,5734.296806842686,228.000018512792
165,5735.222349144295,219.68971995032368
166,5736.154754120613,221.20713725693108
167,5737.081352137479,225.78903154805903
168,5738.0138941168425,233.5881269147382
169,5738.940812555991,235.82963514366534
170,5739.72036810764,237.69945547872985
171,5740.804392750713,229.00469987964036
172,5741.887021272126,220.66089025335845
173,5742.20418547988,228.742169653189
174,5743.36622955598,225.2935460369858
175,5744.3747570090245,232.70226142155332
176,5745.460437331009,229.45603329091264
177,5746.38936234356,228.0298198795823
178,5747.324457917883,231.4887006944732
179,5748.253914669118,233.660531692608
180,5748.726294008245,236.90318366215595
181,5749.89097947226,239.4423947403198
182,5751.055792996321,239.53099481292278
183,5751.986051468093,244.67560059798234
184,5752.922598182278,238.43046022079633
185,5753.393040967578,232.7624017660114
186,5754.558766712936,238.96782373405165
187,5755.7251637178,240.9910853946361
188,5756.656735467446,242.89164765977455
189,5757.439857304934,248.5964622987381
190,5758.374963922768,253.35144964884128
191,5759.465051350805,252.94948560727278
192,5760.553132965324,243.23749226422296
193,5761.3333006941975,242.42545312528284
194,5762.272338224653,240.8081296997429
195,5763.205642358512,246.00435872431117
