wav,flam
3776.7,9.053e-15
3802.3,9.138e-15
3827.9,8.412e-15
3853.4,8.191e-15
3879.0,7.938e-15
3904.6,7.866e-15
3930.1,6.899e-15
3955.7,6.637e-15
3981.3,6.931e-15
4006.8,7.78e-15
4032.4,7.737e-15
4058.0,7.694e-15
4083.6,7.46e-15
4109.1,7.254e-15
4134.7,6.855e-15
4160.3,6.809e-15
4185.8,6.467e-15
4211.4,6.697e-15
4237.0,6.316e-15
4262.6,6.44e-15
4288.1,6.135e-15
4313.7,6.199e-15
4339.3,6.636e-15
4364.8,6.572e-15
4390.4,6.315e-15
4416.0,6.26e-15
4441.6,6.221e-15
4467.1,6.471e-15
4492.7,6.565e-15
4518.3,6.522e-15
4543.8,6.335e-15
4569.4,6.181e-15
4595.0,6.277e-15
4620.5,6.416e-15
4646.1,6.664e-15
4671.7,6.281e-15
4697.3,6.642e-15
4722.8,6.471e-15
4748.4,6.749e-15
4774.0,6.75e-15
4799.5,6.749e-15
4825.1,6.824e-15
4850.7,6.738e-15
4876.3,6.718e-15
4901.8,6.708e-15
4927.4,7.017e-15
4953.0,7.038e-15
4978.5,6.99e-15
5004.1,6.696e-15
5029.7,6.813e-15
5055.3,6.974e-15
5080.8,6.661e-15
5106.4,6.708e-15
5132.0,6.531e-15
5157.5,6.298e-15
5183.1,6.297e-15
5208.7,6.375e-15
5234.2,6.579e-15
5259.8,6.399e-15
5285.4,6.391e-15
5311.0,6.483e-15
5336.5,6.409e-15
5362.1,6.569e-15
5387.7,6.682e-15
5413.2,6.561e-15
5438.8,6.589e-15
5464.4,6.702e-15
5490.0,6.679e-15
5515.5,6.779e-15
5541.1,6.889e-15
5566.7,6.946e-15
5592.2,7.071e-15
5617.8,6.977e-15
5643.4,7.012e-15
5668.9,6.88e-15
5694.5,6.864e-15
5720.1,6.998e-15
5745.7,6.973e-15
5771.2,6.887e-15
5796.8,6.786e-15
5822.4,7.062e-15
5847.9,7.056e-15
5873.5,6.963e-15
5899.1,6.828e-15
5924.7,6.801e-15
5950.2,6.715e-15
5975.8,6.781e-15
6001.4,6.735e-15
6026.9,6.792e-15
6052.5,6.82e-15
6078.1,6.705e-15
6103.7,6.607e-15
6129.2,6.447e-15
6154.8,6.475e-15
6180.4,6.52e-15
6205.9,6.461e-15
6231.5,6.468e-15
6257.1,6.443e-15
6282.6,6.408e-15
6308.2,6.423e-15
6333.8,6.435e-15
6359.4,6.439e-15
6384.9,6.447e-15
6410.5,6.423e-15
6436.1,6.377e-15
6461.6,6.379e-15
6487.2,6.397e-15
6512.8,6.427e-15
6538.4,6.536e-15
6563.9,6.482e-15
6589.5,6.395e-15
6615.1,6.333e-15
6640.6,6.332e-15
6666.2,6.354e-15
6691.8,6.314e-15
6717.4,6.355e-15
6742.9,6.322e-15
6768.5,6.198e-15
6794.1,6.214e-15
6819.6,6.291e-15
6845.2,6.369e-15
6870.8,6.314e-15
6896.3,6.156e-15
6921.9,5.988e-15
6947.5,5.888e-15
6973.1,5.876e-15
6998.6,5.838e-15
7024.2,5.836e-15
7049.8,5.883e-15
7075.3,5.86e-15
7100.9,5.822e-15
7126.5,5.877e-15
7152.1,6.01e-15
7177.6,5.957e-15
7203.2,5.769e-15
7228.8,5.627e-15
7254.3,5.537e-15
7279.9,5.489e-15
7305.5,5.519e-15
7331.1,5.509e-15
7356.6,5.49e-15
7382.2,5.542e-15
7407.8,5.536e-15
7433.3,5.486e-15
7458.9,5.492e-15
7484.5,5.493e-15
7510.0,5.487e-15
7535.6,5.563e-15
7561.2,5.732e-15
7586.8,5.823e-15
7612.3,5.625e-15
7637.9,5.275e-15
7663.5,5.016e-15
7689.0,4.979e-15
7714.6,5.053e-15
7740.2,5.098e-15
7765.8,5.113e-15
7791.3,5.123e-15
7816.9,5.125e-15
7842.5,5.098e-15
7868.0,5.036e-15
7893.6,5.026e-15
7919.2,5.057e-15
7944.7,5.01e-15
7970.3,4.918e-15
7995.9,4.893e-15
8021.5,4.856e-15
8047.0,4.795e-15
8072.6,4.792e-15
8098.2,4.787e-15
8123.7,4.787e-15
8149.3,4.779e-15
8174.9,4.71e-15
8200.5,4.597e-15
8226.0,4.526e-15
8251.6,4.53e-15
8277.2,4.58e-15
8302.7,4.604e-15
8328.3,4.59e-15
8353.9,4.63e-15
8379.5,4.661e-15
8405.0,4.65e-15
8430.6,4.666e-15
8456.2,4.66e-15
8481.7,4.585e-15
8507.3,4.514e-15
8532.9,4.5e-15
8558.4,4.538e-15
8584.0,4.58e-15
8609.6,4.575e-15
8635.2,4.508e-15
8660.7,4.439e-15
8686.3,4.433e-15
8711.9,4.493e-15
8737.4,4.534e-15
8763.0,4.514e-15
8788.6,4.459e-15
8814.2,4.463e-15
8839.7,4.464e-15
8865.3,4.407e-15
8890.9,4.427e-15
8916.4,4.448e-15
8942.0,4.496e-15
8967.6,4.477e-15
8993.2,4.373e-15
9018.7,4.22e-15
9044.3,4.152e-15
9069.9,4.092e-15
9095.4,4.172e-15
9121.0,4.207e-15
9146.6,4.16e-15
9172.1,4.117e-15
9197.7,4.066e-15
9223.3,4e-15
