wav,flam
3900.0,0.0
3902.5,0.0
3905.0,0.0
3907.5,0.0
3910.0,0.0
3912.5,0.0
3915.0,0.0
3917.5,0.0
3920.0,0.0
3922.5,0.0
3925.0,0.0
3927.5,0.0
3930.0,0.0
3932.5,0.0
3935.0,0.0
3937.5,0.0
3940.0,0.0
3942.5,0.0
3945.0,0.0
3947.5,0.0
3950.0,0.0
3952.5,0.0
3955.0,0.0
3957.5,0.0
3960.0,0.0
3962.5,0.0
3965.0,0.0
3967.5,0.0
3970.0,0.0
3972.5,0.0
3975.0,0.0
3977.5,0.0
3980.0,0.0
3982.5,0.0
3985.0,0.0
3987.5,0.0
3990.0,0.0
3992.5,0.0
3995.0,0.0
3997.5,0.0
4000.0,0.0
4002.5,0.0
4005.0,0.0
4007.5,0.0
4010.0,0.0
4012.5,0.0
4015.0,0.0
4017.5,0.0
4020.0,0.0
4022.5,0.0
4025.0,0.0
4027.5,0.0
4030.0,0.0
4032.5,0.0
4035.0,0.0
4037.5,0.0
4040.0,0.0
4042.5,0.0
4045.0,0.0
4047.5,8.957866e-15
4050.0,6.840699e-15
4052.5,9.206048e-15
4055.0,7.392752e-15
4057.5,1.036066e-14
4060.0,6.479795e-15
4062.5,9.958061e-15
4065.0,8.336518e-15
4067.5,9.115856e-15
4070.0,9.663646e-15
4072.5,1.023014e-14
4075.0,8.562212e-15
4077.5,8.003236e-15
4080.0,8.607846e-15
4082.5,9.811693e-15
4085.0,9.179888e-15
4087.5,8.301495e-15
4090.0,7.780981e-15
4092.5,5.940147e-15
4095.0,1.056009e-14
4097.5,9.254601e-15
4100.0,6.819704e-15
4102.5,8.894186e-15
4105.0,9.01195e-15
4107.5,7.956768e-15
4110.0,8.468696e-15
4112.5,9.759105e-15
4115.0,8.372766e-15
4117.5,5.359765e-15
4120.0,6.754577e-15
4122.5,8.026053e-15
4125.0,7.109243e-15
4127.5,7.783681e-15
4130.0,7.393705e-15
4132.5,8.276678e-15
4135.0,8.832013e-15
4137.5,8.734205e-15
4140.0,8.034353e-15
4142.5,7.101367e-15
4145.0,8.358726e-15
4147.5,8.660117e-15
4150.0,9.579987e-15
4152.5,9.044448e-15
4155.0,9.188055e-15
4157.5,9.580335e-15
4160.0,5.90174e-15
4162.5,9.254154e-15
4165.0,9.572887e-15
4167.5,7.41671e-15
4170.0,7.344208e-15
4172.5,8.840075e-15
4175.0,7.510949e-15
4177.5,6.516241e-15
4180.0,9.241581e-15
4182.5,9.53117e-15
4185.0,9.561325e-15
4187.5,9.282728e-15
4190.0,9.578366e-15
4192.5,8.277436e-15
