wav,flam
9183.425307273865,2.493834138608315e-16
9185.240864753723,-6.946522990696805e-18
9187.056422233582,-1.656662640093525e-16
9188.87197971344,2.6234680313230534e-16
9190.687537193298,1.2733964111137355e-17
9192.503094673157,2.853545473203371e-16
9194.318652153015,1.9898209476300365e-16
9196.134209632874,1.0804082589751932e-16
9197.949767112732,1.7647683963604072e-16
9199.764728546143,3.2327968652748484e-17
9201.580286026001,4.673053638477883e-17
9203.395247459412,3.307242127787886e-17
9205.21080493927,4.1002114766480063e-16
9207.02576637268,2.0749639053946507e-16
9208.840727806091,2.6968507307084297e-16
9210.65628528595,3.174109327256497e-16
9212.47124671936,2.482307145161817e-17
9214.286208152771,-1.0276414647145373e-17
9216.101169586182,1.872742994869363e-16
9217.916131019592,-1.2591813122870117e-16
9219.731092453003,-1.0004975825444464e-16
9221.546053886414,2.1725124547651922e-16
9223.360419273376,2.2083589883546677e-17
9225.175380706787,-6.607894603943929e-17
9226.990342140198,-1.7886748425054757e-16
9228.80470752716,2.1310835439193924e-16
9230.619668960571,-3.216844190853396e-17
9232.434034347534,1.5465382984342172e-16
9234.248995780945,2.1088298708126538e-16
9236.063361167908,7.569805071180614e-17
9237.87772655487,2.8982132262812344e-16
9239.692687988281,5.73934569634039e-17
9241.507053375244,2.078929475425679e-16
9243.321418762207,2.107911501809373e-16
9245.13578414917,-4.833705017453237e-17
9246.950149536133,1.3968715471213226e-16
9248.764514923096,7.102608167254744e-17
9250.57828426361,1.8077786118396124e-16
9252.392649650574,5.492082220658078e-17
9254.207015037537,1.7502380755458517e-17
9256.0213804245,2.495190450115106e-16
9257.835149765015,2.516454682860333e-16
9259.649515151978,3.392946377228954e-16
9261.463284492493,6.450915576016066e-17
9263.277053833008,3.304309408556916e-16
9265.09141921997,3.7789546437649077e-16
9266.905188560486,4.3255307109471227e-16
9268.718957901001,-3.4375048762915115e-17
9270.532727241516,6.015588286730638e-16
9272.346496582031,7.328126718994261e-17
9274.160265922546,1.0005458237177705e-16
9275.974035263062,3.2496575193110883e-16
9277.787804603577,3.5785027086104014e-16
9279.601573944092,2.4225864916456116e-16
9281.415343284607,2.5486273764772156e-16
9283.228516578674,2.3771455563055825e-16
9285.04228591919,2.4517387187121445e-16
9286.855459213257,1.7332210512866148e-16
9288.669228553772,2.76183906888872e-16
9290.48240184784,5.828867814442308e-16
9292.296171188354,2.9189438282696913e-16
9294.109344482422,4.4360806866624257e-16
9295.92251777649,3.828454190411265e-16
9297.735691070557,4.330837637059467e-16
9299.549460411072,1.8267211802159747e-16
9301.36263370514,2.8000966354404405e-16
9303.175806999207,1.8605393676817967e-16
9304.988384246826,4.521462401839047e-16
9306.801557540894,3.060591559852252e-16
9308.614730834961,2.9517970599201335e-16
9310.427904129028,5.574955394821847e-16
9312.241077423096,5.757440172978313e-16
9314.053654670715,5.243653809975496e-16
9315.866827964783,4.234355025713486e-16
9317.679405212402,4.061598685654031e-16
9319.49257850647,3.5866771059469974e-16
9321.30515575409,5.255581092664021e-16
9323.117733001709,8.989452672509115e-16
9324.930310249329,8.547557172113322e-16
9326.743483543396,2.29174531228324e-16
9328.556060791016,8.663663419264817e-17
9330.368638038635,1.0763947521733063e-15
9332.181215286255,1.8997092813619388e-17
9333.993792533875,4.41678481290283e-17
9335.806369781494,1.2881598975993575e-16
9337.618350982666,3.671482044626098e-16
9339.430928230286,3.2740078636600773e-16
9341.243505477905,4.477389160011038e-16
9343.055486679077,1.252945958655138e-16
9344.868063926697,2.255977757898651e-16
9346.680045127869,1.102102162417805e-16
9348.492622375488,3.7212192898932784e-16
9350.30460357666,2.1691631012032915e-16
9352.116584777832,1.6456017132913638e-16
9353.929162025452,-1.4068219343202945e-16
9355.741143226624,1.6595541988172143e-16
9357.553124427795,-7.878737177634468e-17
9359.365105628967,2.1322105609603836e-17
9361.17708683014,-6.56110794500895e-17
9362.989068031311,3.2839665888396237e-16
9364.801049232483,1.0902102830594976e-16
9366.613030433655,9.517741960104599e-17
9368.424415588379,2.1596981697622147e-16
9370.23639678955,4.918161812356126e-16
9372.048377990723,3.135550005217317e-16
9373.859763145447,4.900277241070444e-16
9375.671744346619,4.081503430518915e-16
9377.483129501343,5.442556733627711e-16
9379.295110702515,2.996778744584073e-16
9381.106495857239,4.242421691047103e-16
9382.917881011963,1.877438072026214e-16
9384.729266166687,3.0367512881561876e-16
9386.540651321411,1.6211429751949058e-16
9388.352632522583,2.671256306718161e-16
9390.164017677307,6.43865014189313e-17
9391.975402832031,2.255841967929294e-16
9393.786191940308,2.8211112581640236e-16
9395.597577095032,-8.335624764149968e-17
9397.408962249756,-2.732932746074687e-16
9399.22034740448,-1.7048754907534436e-16
9401.031136512756,9.947651547250049e-17
9402.84252166748,5.674083792987916e-17
9404.653906822205,3.506416300506569e-17
9406.464695930481,3.1075906408364864e-19
9408.275485038757,1.033592946503795e-16
9410.086870193481,-3.065071768573186e-17
9411.897659301758,8.891472268684371e-17
9413.708448410034,1.7788307314716047e-17
9415.51923751831,1.7497986772044635e-17
9417.330622673035,1.0667395625738975e-17
9419.141411781311,1.0353787963590725e-16
9420.952200889587,2.7455508900108157e-16
9422.762989997864,2.4050807029060294e-16
9424.573183059692,6.989265232744768e-17
9426.383972167969,2.591718324784206e-16
9428.194761276245,1.8064651813757762e-16
9430.005550384521,8.466963178322158e-17
9431.81574344635,3.5660412657695145e-16
9433.626532554626,5.894436767238162e-17
9435.436725616455,1.8437190138850004e-16
9437.247514724731,8.454349170289091e-18
9439.05770778656,-5.2053930008757747e-17
9440.868496894836,1.0121000148628092e-16
9442.678689956665,2.4529110652507036e-16
9444.488883018494,1.5013391645308496e-16
9446.299076080322,8.532166848159508e-17
9448.10926914215,1.3126249553556953e-17
9449.91946220398,5.58695057249505e-17
9451.729655265808,1.000304022281109e-16
9453.539848327637,1.20811237240807e-16
9455.350041389465,2.565701443111494e-16
9457.160234451294,-2.8219494899095604e-17
9458.970427513123,2.666236313016699e-16
9460.780024528503,1.676319892519133e-16
9462.590217590332,1.7349581305729761e-16
9464.399814605713,1.6446595214864414e-16
9466.210007667542,2.0108357027025177e-16
9468.019604682922,2.7102150577315305e-16
9469.829797744751,3.758104663070447e-16
9471.639394760132,2.5061359686782037e-16
9473.448991775513,2.1997830775487384e-16
9475.259184837341,2.6506289368701506e-16
9477.068781852722,3.1754531979668753e-16
9478.878378868103,3.1511565872704777e-16
9480.687975883484,2.1691301463276874e-16
9482.497572898865,5.713669745428948e-16
9484.307169914246,5.0615099625803e-16
9486.116766929626,6.296717463133157e-16
9487.92576789856,2.594385949172465e-16
9489.73536491394,5.949873353100282e-16
9491.544961929321,2.854980399955579e-16
9493.353962898254,5.467942840452515e-16
9495.163559913635,4.81544795019411e-16
9496.972560882568,5.002785697742751e-16
9498.78215789795,3.915042398142132e-16
9500.591158866882,3.3079521796257013e-16
9502.400755882263,1.211546429264696e-16
9504.209756851196,4.2508216109059054e-16
9506.01875782013,1.3450671444161476e-16
9507.827758789062,1.2438445896368906e-16
9509.636759757996,5.003293917511104e-16
9511.445760726929,4.58860776235908e-16
9513.254761695862,2.459456247652815e-16
9515.063762664795,4.426525360924009e-16
9516.872763633728,2.1619923055602938e-16
9518.681764602661,5.335822641339789e-16
