wav,flam
5579.361838481951,
5579.961748360287,
5580.561658238622,
5581.161568116958,
5581.761477995295,
5582.36138787363,
5582.861312772243,
5583.461222650579,
5584.061132528914,
5584.66104240725,
5585.260952285586,
5585.860862163921,
5586.360787062535,
5586.960696940871,
5587.5606068192055,
5588.160516697541,
5588.760426575878,
5589.360336454213,
5589.96024633255,
5590.460171231162,
5591.060081109498,
5591.659990987833,
5592.25990086617,
5592.859810744505,
5593.459720622842,
5593.959645521454,
5594.55955539979,
5595.159465278125,
5595.759375156462,
5596.359285034797,
5596.959194913134,
5597.459119811746,
5598.059029690082,
5598.658939568417,
5599.258849446754,
5599.858759325089,
5600.458669203425,
5601.05857908176,
5601.558503980374,
5602.1584138587095,
5602.758323737045,
5603.35823361538,
5603.958143493717,
5604.558053372052,
5605.057978270665,
5605.657888149001,
5606.257798027337,
5606.857707905672,
5607.457617784009,
5608.057527662344,
5608.657437540681,
5609.157362439293,
5609.757272317629,
5610.357182195964,
5610.957092074301,
5611.557001952636,
5612.156911830973,
5612.656836729585,
5613.256746607922,
5613.856656486256,
5614.456566364593,
5615.056476242928,
5615.656386121264,
5616.256295999599,330.24
5616.7562208982135,256.42
5617.356130776548,298.53
5617.956040654884,265.63
5618.555950533219,258.4
5619.155860411556,283.95
5619.755770289892,288.91
5620.255695188505,280.18
5620.855605066839,298.48
5621.455514945176,295.46
5622.055424823511,303.39
5622.655334701848,296.17
5623.255244580184,286.56
5623.855154458519,306.81
5624.355079357132,278.6
5624.954989235468,270.98
5625.554899113803,327.8
5626.15480899214,309.79
5626.754718870476,291.13
5627.354628748811,241.09
5627.854553647424,229.29
5628.45446352576,311.54
5629.054373404095,259.57
5629.654283282432,317.26
5630.2541931607675,265.68
5630.854103039103,351.06
5631.454012917438,227.45
5631.953937816052,272.51
5632.553847694387,287.78
5633.153757572723,318.51
5633.753667451059,299.46
5634.353577329395,314.86
5634.95348720773,332.41
5635.453412106344,290.77
5636.053321984678,282.0
5636.653231863015,303.82
5637.253141741351,321.55
5637.853051619687,317.33
5638.452961498022,314.09
5639.052871376358,316.24
5639.55279627497,331.01
5640.152706153307,324.12
5640.752616031643,332.14
5641.352525909979,286.68
5641.952435788315,319.54
5642.55234566665,331.79
5643.152255544986,290.95
5643.652180443599,292.72
5644.252090321935,321.59
5644.852000200271,302.74
5645.4519100786065,283.17
5646.0518199569415,311.6
5646.651729835277,290.74
5647.151654733891,284.6
5647.7515646122265,309.09
5648.351474490562,273.21
5648.951384368898,263.33
5649.551294247233,268.6
5650.151204125569,249.38
5650.751114003906,249.14
5651.251038902518,248.29
5651.850948780854,302.56
5652.45085865919,303.42
5653.050768537526,301.01
5653.650678415861,294.48
5654.250588294198,295.38
5654.75051319281,274.36
5655.350423071146,312.97
5655.950332949482,291.24
5656.550242827818,302.83
5657.150152706153,285.48
5657.75006258449,259.74
5658.349972462825,265.31
5658.849897361438,283.88
5659.449807239774,268.84
5660.04971711811,288.19
5660.649626996445,280.43
5661.249536874781,296.37
5661.849446753116,315.49
5662.449356631453,307.01
5662.9492815300655,319.69
5663.549191408401,333.54
5664.149101286737,342.23
5664.749011165073,319.94
5665.348921043408,334.79
5665.948830921745,349.28
5666.448755820357,329.1
5667.048665698693,318.36
5667.648575577029,317.85
5668.248485455365,299.89
5668.8483953337,293.77
5669.448305212037,299.7
5670.048215090372,293.23
5670.548139988985,312.7
5671.148049867321,316.91
5671.747959745658,292.43
5672.347869623992,297.49
5672.947779502329,310.24
5673.5476893806635,291.37
5674.147599259,285.08
5674.647524157613,285.05
5675.2474340359495,272.91
5675.847343914284,273.72
5676.44725379262,271.61
5677.047163670955,275.11
5677.647073549292,292.04
5678.1469984479045,303.34
5678.746908326241,295.43
5679.346818204575,302.64
5679.946728082912,327.8
5680.546637961247,324.76
5681.146547839584,303.27
5681.74645771792,312.4
5682.246382616533,306.47
5682.846292494868,321.19
5683.446202373204,330.78
5684.046112251539,324.1
5684.646022129876,325.26
5685.245932008212,328.07
5685.845841886547,310.52
5686.34576678516,309.07
5686.945676663496,320.07
5687.545586541831,312.96
5688.145496420168,318.24
5688.745406298503,292.16
5689.345316176839,298.3
5689.845241075452,308.45
5690.445150953788,302.54
5691.0450608321225,310.61
5691.644970710459,292.91
5692.244880588795,287.03
5692.844790467131,304.28
5693.444700345466,308.74
5693.94462524408,292.11
5694.544535122414,279.62
5695.144445000751,286.72
5695.744354879087,278.58
5696.344264757423,288.25
5696.944174635758,282.42
5697.544084514094,273.84
5698.044009412706,264.31
5698.643919291043,264.42
5699.243829169379,263.3
5699.843739047715,281.77
5700.443648926051,282.27
5701.043558804386,269.54
5701.543483702998,263.5
5702.143393581335,292.64
5702.743303459671,301.34
5703.3432133380065,310.59
5703.943123216342,310.66
5704.543033094677,327.24
5705.142942973013,329.26
5705.642867871627,321.6
5706.242777749962,317.28
5706.842687628298,337.27
5707.442597506634,307.52
5708.042507384969,334.1
5708.642417263305,325.7
5709.242327141642,349.15
5709.742252040254,332.39
5710.34216191859,339.16
5710.942071796926,350.92
5711.541981675262,349.66
5712.141891553597,338.18
5712.741801431934,347.41
5713.341711310269,360.0
5713.841636208882,343.5
5714.441546087218,329.97
5715.041455965554,349.36
5715.641365843889,343.57
5716.2412757222255,334.18
5716.8411856005605,337.12
5717.341110499174,326.46
5717.94102037751,325.13
5718.5409302558455,329.16
5719.1408401341805,325.92
5719.740750012517,327.62
5720.340659890852,323.29
5720.940569769189,340.21
5721.440494667801,321.81
5722.040404546137,331.31
5722.640314424473,347.21
5723.240224302809,326.74
5723.840134181144,341.89
5724.440044059481,326.55
5725.039953937816,340.95
5725.539878836429,348.34
5726.139788714765,352.0
5726.739698593101,368.21
5727.339608471436,336.0
5727.939518349773,346.02
5728.539428228108,330.35
5729.1393381064445,341.01
5729.639263005057,331.99
5730.239172883393,308.77
5730.839082761728,320.95
5731.4389926400645,315.98
5732.0389025183995,333.09
5732.638812396736,318.1
5733.138737295349,333.8
5733.738647173685,313.95
5734.3385570520195,318.36
5734.938466930356,312.08
5735.538376808691,305.43
5736.138286687028,322.12
5736.738196565363,324.25
5737.238121463977,339.02
5737.838031342311,349.06
5738.437941220648,335.48
5739.037851098983,326.44
5739.63776097732,327.44
5740.237670855656,328.93
5740.837580733991,332.54
5741.337505632603,303.57
5741.93741551094,325.43
5742.537325389275,319.89
5743.137235267612,334.23
5743.737145145948,320.22
5744.337055024283,303.86
5744.9369649026185,293.32
5745.436889801232,300.2
5746.036799679567,303.35
5746.6367095579035,328.25
5747.236619436239,332.53
5747.836529314574,353.07
5748.43643919291,343.5
5749.036349071246,341.1
5749.5362739698585,331.62
5750.136183848195,321.27
5750.736093726531,329.94
5751.336003604867,317.74
5751.935913483202,326.01
5752.535823361538,346.31
5753.135733239874,329.32
5753.635658138487,331.53
5754.235568016823,345.61
5754.835477895159,358.8
5755.435387773494,357.18
5756.03529765183,338.81
5756.635207530166,335.79
5757.135132428779,348.99
5757.735042307115,357.63
5758.334952185451,350.59
5758.934862063786,351.03
5759.534771942122,357.17
5760.134681820457,323.41
5760.734591698794,346.86
5761.234516597407,333.11
5761.8344264757425,321.61
5762.434336354078,350.32
5763.034246232413,330.75
5763.634156110749,347.83
5764.234065989086,337.84
5764.833975867421,342.29
5765.333900766034,341.36
5765.93381064437,336.16
5766.533720522705,319.51
5767.133630401041,352.99
5767.733540279378,331.27
5768.333450157713,329.24
