wav,flam
3776.7,4.177e-15
3802.3,4.606e-15
3827.9,4.448e-15
3853.4,4.313e-15
3879.0,4.376e-15
3904.6,4.116e-15
3930.1,3.735e-15
3955.7,3.724e-15
3981.3,3.705e-15
4006.8,3.984e-15
4032.4,3.996e-15
4058.0,3.918e-15
4083.6,3.957e-15
4109.1,3.96e-15
4134.7,3.904e-15
4160.3,3.869e-15
4185.8,3.79e-15
4211.4,3.716e-15
4237.0,3.63e-15
4262.6,3.716e-15
4288.1,3.546e-15
4313.7,3.459e-15
4339.3,3.566e-15
4364.8,3.634e-15
4390.4,3.466e-15
4416.0,3.574e-15
4441.6,3.555e-15
4467.1,3.627e-15
4492.7,3.64e-15
4518.3,3.637e-15
4543.8,3.478e-15
4569.4,3.526e-15
4595.0,3.635e-15
4620.5,3.692e-15
4646.1,3.657e-15
4671.7,3.654e-15
4697.3,3.721e-15
4722.8,3.719e-15
4748.4,3.688e-15
4774.0,3.669e-15
4799.5,3.658e-15
4825.1,3.734e-15
4850.7,3.768e-15
4876.3,3.663e-15
4901.8,3.713e-15
4927.4,3.77e-15
4953.0,3.784e-15
4978.5,3.837e-15
5004.1,3.708e-15
5029.7,3.74e-15
5055.3,3.746e-15
5080.8,3.755e-15
5106.4,3.695e-15
5132.0,3.632e-15
5157.5,3.588e-15
5183.1,3.446e-15
5208.7,3.482e-15
5234.2,3.511e-15
5259.8,3.424e-15
5285.4,3.453e-15
5311.0,3.488e-15
5336.5,3.464e-15
5362.1,3.537e-15
5387.7,3.524e-15
5413.2,3.51e-15
5438.8,3.517e-15
5464.4,3.466e-15
5490.0,3.569e-15
5515.5,3.612e-15
5541.1,3.598e-15
5566.7,3.567e-15
5592.2,3.649e-15
5617.8,3.596e-15
5643.4,3.58e-15
5668.9,3.534e-15
5694.5,3.571e-15
5720.1,3.603e-15
5745.7,3.548e-15
5771.2,3.514e-15
5796.8,3.464e-15
5822.4,3.507e-15
5847.9,3.542e-15
5873.5,3.436e-15
5899.1,3.433e-15
5924.7,3.382e-15
5950.2,3.438e-15
5975.8,3.481e-15
6001.4,3.453e-15
6026.9,3.461e-15
6052.5,3.421e-15
6078.1,3.38e-15
6103.7,3.359e-15
6129.2,3.304e-15
6154.8,3.305e-15
6180.4,3.322e-15
6205.9,3.342e-15
6231.5,3.323e-15
6257.1,3.341e-15
6282.6,3.331e-15
6308.2,3.323e-15
6333.8,3.307e-15
6359.4,3.264e-15
6384.9,3.307e-15
6410.5,3.296e-15
6436.1,3.25e-15
6461.6,3.253e-15
6487.2,3.265e-15
6512.8,3.33e-15
6538.4,3.372e-15
6563.9,3.392e-15
6589.5,3.324e-15
6615.1,3.213e-15
6640.6,3.175e-15
6666.2,3.184e-15
6691.8,3.164e-15
6717.4,3.162e-15
6742.9,3.145e-15
6768.5,3.125e-15
6794.1,3.115e-15
6819.6,3.135e-15
6845.2,3.152e-15
6870.8,3.154e-15
6896.3,3.081e-15
6921.9,3.034e-15
6947.5,3.007e-15
6973.1,2.966e-15
6998.6,2.935e-15
7024.2,2.906e-15
7049.8,2.907e-15
7075.3,2.915e-15
7100.9,2.914e-15
7126.5,2.913e-15
7152.1,2.901e-15
7177.6,2.866e-15
7203.2,2.82e-15
7228.8,2.794e-15
7254.3,2.787e-15
7279.9,2.777e-15
7305.5,2.785e-15
7331.1,2.803e-15
7356.6,2.803e-15
7382.2,2.791e-15
7407.8,2.773e-15
7433.3,2.775e-15
7458.9,2.782e-15
7484.5,2.767e-15
7510.0,2.759e-15
7535.6,2.779e-15
7561.2,2.8e-15
7586.8,2.783e-15
7612.3,2.695e-15
7637.9,2.57e-15
7663.5,2.544e-15
7689.0,2.591e-15
7714.6,2.618e-15
7740.2,2.619e-15
7765.8,2.606e-15
7791.3,2.592e-15
7816.9,2.602e-15
7842.5,2.604e-15
7868.0,2.585e-15
7893.6,2.566e-15
7919.2,2.537e-15
7944.7,2.529e-15
7970.3,2.535e-15
7995.9,2.518e-15
8021.5,2.487e-15
8047.0,2.456e-15
8072.6,2.443e-15
8098.2,2.437e-15
8123.7,2.422e-15
8149.3,2.398e-15
8174.9,2.362e-15
8200.5,2.34e-15
8226.0,2.339e-15
8251.6,2.34e-15
8277.2,2.347e-15
8302.7,2.365e-15
8328.3,2.395e-15
8353.9,2.418e-15
8379.5,2.425e-15
8405.0,2.425e-15
8430.6,2.423e-15
8456.2,2.426e-15
8481.7,2.428e-15
8507.3,2.418e-15
8532.9,2.417e-15
8558.4,2.431e-15
8584.0,2.433e-15
8609.6,2.415e-15
8635.2,2.39e-15
8660.7,2.371e-15
8686.3,2.369e-15
8711.9,2.382e-15
8737.4,2.388e-15
8763.0,2.381e-15
8788.6,2.373e-15
8814.2,2.362e-15
8839.7,2.348e-15
8865.3,2.338e-15
8890.9,2.329e-15
8916.4,2.325e-15
8942.0,2.32e-15
8967.6,2.308e-15
8993.2,2.271e-15
9018.7,2.214e-15
9044.3,2.179e-15
9069.9,2.17e-15
9095.4,2.179e-15
9121.0,2.187e-15
9146.6,2.183e-15
9172.1,2.159e-15
9197.7,2.144e-15
9223.3,2.117e-15
