wav,flam
4371.956074007241,9.348325749857892e-18
4372.479723404899,8.726711271547204e-18
4373.003372802557,8.847149059088674e-18
4373.527022200215,8.309273049103233e-18
4374.050671597872,7.959323873203436e-18
4374.57432099553,7.655334161414934e-18
4375.097970393188,8.355850617147565e-18
4375.621619790845,7.914456647482311e-18
4376.145269188502,6.771596154858146e-18
4376.6689185861605,6.344448397607865e-18
4377.192567983819,6.41211784707031e-18
4377.716217381475,6.882789267319808e-18
4378.239866779133,7.301273377855697e-18
4378.76351617679,6.965447639905897e-18
4379.287165574448,6.651139907673986e-18
4379.810814972106,7.371862017653377e-18
4380.334464369764,8.120520255393225e-18
4380.858113767421,8.805065029971164e-18
4381.381763165078,9.120441826946339e-18
4381.905412562736,9.161981567159485e-18
4382.4290619603935,8.288965788883102e-18
4382.952711358052,7.933782445202343e-18
4383.476360755709,7.536082102959915e-18
4384.000010153367,7.651334467000472e-18
4384.523659551024,7.95354409744441e-18
4385.047308948682,7.707288337070447e-18
4385.5709583463395,8.940206401013682e-18
4386.094607743998,1.0002971288571094e-17
4386.618257141655,9.252733088797634e-18
4387.141906539312,8.152717410665505e-18
4387.66555593697,8.020846695951122e-18
4388.189205334627,7.71591048783417e-18
4388.712854732285,7.427390548261145e-18
4389.236504129943,7.53089800979568e-18
4389.760153527601,7.951658017176358e-18
4390.283802925258,8.934281906343415e-18
4390.807452322915,9.429963477404734e-18
4391.331101720572,8.948635032981036e-18
4391.8547511182305,8.064707615279799e-18
4392.378400515889,7.724506741758125e-18
4392.902049913546,7.683228943360712e-18
4393.425699311203,7.979836924683367e-18
4393.949348708861,8.095287522934442e-18
4394.472998106519,8.166904651705863e-18
4394.9966475041765,8.838654788628724e-18
4395.520296901834,9.959353224488084e-18
4396.043946299492,9.70181453619635e-18
4396.56759569715,8.015065494266704e-18
4397.091245094806,7.399910808232713e-18
4397.614894492464,7.401349824279094e-18
4398.138543890122,7.379095312340498e-18
4398.66219328778,7.667613210834245e-18
4399.185842685437,7.866312456252187e-18
4399.709492083095,8.231541341808309e-18
4400.233141480752,8.534276951335956e-18
4400.756790878409,8.199824669589186e-18
4401.280440276068,8.340594586714375e-18
4401.804089673725,7.986761858116109e-18
4402.327739071383,8.381499378566298e-18
4402.85138846904,8.833409469321261e-18
4403.375037866698,8.772846257414397e-18
4403.898687264355,8.513004504592701e-18
4404.422336662014,9.087054162667954e-18
4404.945986059671,9.220510958498783e-18
4405.469635457329,9.034388029401394e-18
4405.993284854986,9.033653140526056e-18
4406.516934252643,8.59181287740086e-18
4407.040583650301,8.511946284666648e-18
4407.564233047959,8.581451140268747e-18
4408.087882445617,8.683927870347759e-18
4408.611531843274,7.84164031817663e-18
4409.135181240932,7.596434090210597e-18
4409.658830638589,8.058894462988384e-18
4410.1824800362465,8.020871341774311e-18
4410.706129433904,8.10626418465213e-18
4411.229778831562,7.052007994817065e-18
4411.75342822922,7.369476234901412e-18
4412.277077626877,8.491666163672702e-18
4412.800727024534,9.009210632270155e-18
4413.3243764221925,9.205015017359143e-18
4413.848025819851,8.895246575104545e-18
4414.371675217508,8.52708824839073e-18
4414.895324615165,7.92604099918146e-18
4415.418974012823,9.08981850700375e-18
4415.942623410481,8.057259906532596e-18
4416.466272808138,8.360502302528592e-18
4416.989922205796,8.19596405460063e-18
4417.513571603453,8.710901069923609e-18
4418.037221001111,9.128963221112614e-18
4418.560870398768,9.436463997980788e-18
4419.084519796426,9.10508084101456e-18
4419.6081691940835,8.756097389175983e-18
4420.131818591741,9.164082466788625e-18
4420.655467989399,8.266682638492412e-18
4421.179117387056,7.91965945911281e-18
4421.702766784714,8.594745557602318e-18
4422.226416182371,8.7221909876959e-18
4422.7500655800295,7.633744930276245e-18
4423.273714977687,7.369551644096537e-18
4423.797364375345,7.460241459242936e-18
4424.321013773002,7.848544912095005e-18
4424.84466317066,8.16789155720603e-18
4425.368312568317,8.337003274244051e-18
4425.891961965975,8.709126720467089e-18
4426.415611363633,8.086023098333949e-18
4426.93926076129,7.966188251320333e-18
4427.462910158948,8.15851442797166e-18
4427.986559556605,8.60711595953293e-18
4428.510208954263,8.351259956106652e-18
4429.033858351921,8.503831710837488e-18
4429.557507749578,9.258913341703674e-18
4430.081157147235,9.826686722565748e-18
4430.604806544893,9.6538773764812e-18
4431.128455942551,9.22530664730213e-18
4431.652105340208,9.141947943640136e-18
4432.175754737866,9.28302098269474e-18
4432.699404135524,8.504345462488433e-18
4433.223053533182,8.21538093488318e-18
4433.746702930839,8.356334858849325e-18
4434.270352328496,7.883598943020744e-18
4434.794001726154,7.609527846647093e-18
4435.317651123812,7.596089081103632e-18
4435.841300521469,7.183234179618286e-18
4436.364949919127,7.321137228367278e-18
4436.888599316784,7.364467382782634e-18
4437.412248714442,7.92247237491053e-18
4437.9358981120995,7.916743125021238e-18
4438.459547509758,8.023400759880544e-18
4438.983196907415,8.198446869624073e-18
4439.506846305072,8.04285075146944e-18
4440.03049570273,8.382595157135362e-18
4440.554145100387,9.113879289754377e-18
4441.0777944980455,9.408189996577041e-18
4441.601443895703,9.266245702093753e-18
4442.125093293361,9.241315585755382e-18
4442.648742691018,8.29243964516367e-18
4443.172392088676,7.610979172713102e-18
4443.696041486333,7.220357448417865e-18
4444.2196908839915,7.377978103213561e-18
4444.743340281649,8.528314608354972e-18
4445.266989679306,8.278736066811758e-18
4445.790639076964,7.89272689887469e-18
4446.314288474621,8.336480427855359e-18
4446.837937872279,8.288842110818576e-18
4447.3615872699365,8.469865267472596e-18
4447.885236667595,7.746870120699901e-18
4448.408886065252,7.230418952609444e-18
4448.932535462909,7.788754798946285e-18
4449.456184860566,8.045471414124753e-18
4449.979834258224,7.942211144949244e-18
4450.5034836558825,7.505561423547221e-18
4451.02713305354,7.396898077015324e-18
4451.550782451197,7.338105955701442e-18
4452.074431848855,7.695933042132664e-18
4452.598081246513,8.673329587048162e-18
4453.12173064417,8.057588629770643e-18
4453.645380041828,7.933366985055451e-18
4454.169029439486,7.873546011515819e-18
4454.692678837143,7.515591462505491e-18
4455.2163282348,6.66973506873429e-18
4455.739977632458,7.00541263858869e-18
4456.2636270301155,7.607391376287536e-18
4456.787276427774,7.628039740214612e-18
4457.310925825431,7.386644058358786e-18
4457.834575223089,7.564118572462645e-18
4458.358224620746,7.626348928996699e-18
4458.881874018403,7.83062849779017e-18
4459.405523416061,7.869772541450451e-18
