4002.16515350342  1.298299E-15
4004.90199947358  -4.374396E-15
4007.63884544373  -4.038670E-16
4010.37569141388  7.231662E-15
4013.11253738404  6.214593E-15
4015.84938335419  4.564361E-16
4018.58622932434  2.379866E-15
4021.3230752945  1.018377E-15
4024.05992126465  1.539439E-15
4026.7967672348  9.132360E-16
4029.53361320496  2.400191E-15
4032.27045917511  -8.760661E-17
4035.00730514527  1.935622E-15
4037.74415111542  2.114805E-15
4040.48099708557  2.785512E-15
4043.21784305573  1.337761E-15
4045.95468902588  -9.448308E-16
4048.69153499604  -9.706046E-16
4051.42838096619  6.534841E-16
4054.16522693634  1.057105E-15
4056.9020729065  9.180577E-16
4059.63891887665  1.419241E-15
4062.37576484681  1.179399E-15
4065.11261081696  -3.472316E-16
4067.84945678711  2.539724E-15
4070.58630275727  2.561881E-15
4073.32314872742  2.662763E-15
4076.05999469758  2.102013E-15
4078.79684066773  8.699549E-16
4081.53368663788  -5.164287E-16
4084.27053260804  2.373542E-15
4087.00737857819  1.580747E-15
4089.74422454834  -5.545669E-16
4092.4810705185  1.964100E-15
4095.21791648865  4.278820E-15
4097.95476245881  2.431245E-15
4100.69160842896  1.274825E-15
4103.42845439911  2.205202E-15
4106.16530036927  3.716885E-16
4108.90214633942  1.328491E-15
4111.63899230957  1.245691E-15
4114.37583827973  1.911128E-15
4117.11268424988  4.019128E-16
4119.84953022004  1.137366E-15
4122.58637619019  1.904422E-15
4125.32322216034  9.588566E-16
4128.0600681305  1.988183E-15
4130.79691410065  1.103641E-15
4133.5337600708  2.071074E-15
4136.27060604096  2.901399E-15
4139.00745201111  1.804364E-15
4141.74429798127  2.112961E-15
4144.48114395142  1.104931E-15
4147.21798992157  7.296277E-16
4149.95483589173  9.671254E-16
4152.69168186188  1.685841E-15
4155.42852783203  2.065120E-15
4158.16537380219  2.530875E-15
4160.90221977234  7.731632E-16
4163.6390657425  1.818328E-15
4166.37591171265  2.106395E-15
4169.1127576828  1.465294E-15
4171.84960365296  9.079111E-16
4174.58644962311  1.771908E-15
4177.32329559326  2.811765E-15
4180.06014156342  1.280657E-15
4182.79698753357  7.309712E-16
4185.53383350373  1.442374E-15
4188.27067947388  1.998592E-15
4191.00752544403  2.477784E-15
4193.74437141419  1.754878E-15
4196.48121738434  2.224595E-15
4199.2180633545  1.584495E-15
4201.95490932465  1.357663E-15
4204.6917552948  2.164015E-15
4207.42860126496  8.557290E-16
4210.16544723511  1.991466E-15
4212.90229320526  1.881118E-15
4215.63913917542  1.968303E-15
4218.37598514557  1.895645E-15
4221.11283111573  1.472779E-15
4223.84967708588  3.153114E-15
4226.58652305603  1.929400E-15
4229.32336902619  1.963234E-15
4232.06021499634  1.511908E-15
4234.79706096649  2.170610E-15
4237.53390693665  1.549490E-15
4240.2707529068  9.779545E-16
4243.00759887696  1.962674E-15
4245.74444484711  1.680139E-15
4248.48129081726  1.694213E-15
4251.21813678742  1.739030E-15
4253.95498275757  2.065364E-15
4256.69182872772  2.096995E-15
4259.42867469788  2.346250E-15
4262.16552066803  1.985782E-15
4264.90236663819  3.624332E-15
4267.63921260834  1.643296E-15
4270.37605857849  1.170725E-15
4273.11290454865  1.128591E-15
4275.8497505188  8.737318E-16
4278.58659648895  1.097669E-15
4281.32344245911  2.637263E-15
4284.06028842926  1.876968E-15
4286.79713439942  1.147750E-15
4289.53398036957  8.702341E-16
4292.27082633972  1.384401E-15
4295.00767230988  1.692163E-15
4297.74451828003  2.048212E-15
4300.48136425019  1.463118E-15
4303.21821022034  2.323750E-15
4305.95505619049  1.911794E-15
4308.69190216065  1.717335E-15
4311.4287481308  1.410075E-15
4314.16559410095  1.915102E-15
4316.90244007111  1.469846E-15
4319.63928604126  1.411809E-15
4322.37613201142  2.852645E-15
4325.11297798157  2.502619E-15
4327.84982395172  2.471662E-15
4330.58666992188  2.243642E-15
4333.32351589203  2.677166E-15
4336.06036186218  2.005829E-15
4338.79720783234  1.879024E-15
4341.53405380249  2.530363E-15
4344.27089977265  2.112139E-15
4347.0077457428  1.794520E-15
4349.74459171295  2.197588E-15
4352.48143768311  1.459528E-15
4355.21828365326  3.252009E-15
4357.95512962342  1.021155E-15
4360.69197559357  1.046260E-15
4363.42882156372  1.536519E-15
4366.16566753388  1.544546E-15
4368.90251350403  1.356469E-15
4371.63935947419  1.311262E-15
4374.37620544434  1.803490E-15
4377.11305141449  1.706588E-15
4379.84989738465  7.926142E-16
4382.5867433548  1.139128E-15
4385.32358932495  1.720429E-15
4388.06043529511  1.393941E-15
4390.79728126526  1.887595E-15
4393.53412723542  1.586813E-15
4396.27097320557  9.342107E-16
4399.00781917572  9.255400E-16
4401.74466514588  6.666934E-16
4404.48151111603  6.847394E-16
4407.21835708618  1.847254E-15
4409.95520305634  1.295486E-15
4412.69204902649  2.136085E-15
4415.42889499665  2.014601E-15
4418.1657409668  1.095501E-15
4420.90258693695  1.619012E-15
4423.63943290711  9.628573E-16
4426.37627887726  1.107971E-15
4429.11312484741  1.397827E-15
4431.84997081757  1.338600E-15
4434.58681678772  1.501640E-15
4437.32366275788  1.340111E-15
4440.06050872803  9.520812E-16
4442.79735469818  1.403266E-15
4445.53420066834  1.076021E-15
4448.27104663849  1.437543E-15
4451.00789260865  2.050895E-15
4453.7447385788  1.063822E-15
4456.48158454895  1.234863E-15
4459.21843051911  1.522521E-15
4461.95527648926  1.333973E-15
4464.69212245941  1.510700E-15
4467.42896842957  1.249457E-15
4470.16581439972  1.532034E-15
4472.90266036988  1.225018E-15
4475.63950634003  8.467326E-16
4478.37635231018  1.058983E-15
4481.11319828034  2.106287E-15
4483.85004425049  1.679315E-15
4486.58689022065  1.489804E-15
4489.3237361908  6.867384E-16
4492.06058216095  1.028393E-15
4494.79742813111  1.566943E-15
4497.53427410126  1.566756E-15
4500.27112007141  1.467572E-15
4503.00796604157  1.466486E-15
