wavs,fluxes,fluxerrs
5.080400090810144,0.003147371488683343,5.364445326976955e-05
5.081200090789935,0.002976223658271697,5.1509154412736094e-05
5.082000090769725,0.0030958321636670593,5.067091635083798e-05
5.082800090749515,0.003095005904991747,5.073426053266645e-05
5.0836000907293055,0.003261742709631072,5.254155993299715e-05
5.084400090709096,0.003248285774767408,5.402670496910317e-05
5.085200090688886,0.0032719683487321006,5.4369115174319945e-05
5.086000090668676,0.003251861187105513,5.2820192703252524e-05
5.086800090648467,0.0034123348988834494,5.222989818524621e-05
5.087600090628257,0.003418532888503011,5.278522087878956e-05
5.088400090608047,0.0035162151551412463,5.3242649104947374e-05
5.089200090587838,0.0035291022589749635,5.3586896672584997e-05
5.090000090567628,0.003507725354487581,5.4653134275767995e-05
5.090800090547418,0.003437838605715272,5.242896418994728e-05
5.0916000905272085,0.00337193141163081,5.044986182026701e-05
5.092400090506999,0.0031477856715415916,4.926811358736056e-05
5.093200090486789,0.0031218673012747304,5.040864494446357e-05
5.094000090466579,0.003121301503713909,5.175671700987698e-05
5.09480009044637,0.0031132882890958077,5.381728540108384e-05
5.09560009042616,0.003238348873585189,5.5229121691695e-05
5.09640009040595,0.0032804427240793986,5.489184245239641e-05
5.097200090385741,0.00321669397547464,5.2958852510895296e-05
5.098000090365531,0.003312420027548734,5.037896738195918e-05
5.098800090345321,0.0032935645511500394,4.901053316699104e-05
5.0996000903251115,0.0032318977318886344,4.933782587358627e-05
5.100400090304902,0.003283191329959648,5.117335075072172e-05
5.101200090284692,0.0034540908511227378,5.33904190868665e-05
5.102000090264482,0.0035466680029514757,5.522688427732026e-05
5.102800090244273,0.0036220216780648135,5.533512310398021e-05
5.103600090224063,0.003585401349364369,5.408340856012476e-05
5.104400090203853,0.00339931675161991,5.234476161098028e-05
5.105200090183644,0.003242945658020471,5.1210982056575545e-05
5.106000090163434,0.00310606634879963,5.009041089505697e-05
5.106800090143224,0.0032290102075703225,5.068476317767808e-05
5.1076000901230145,0.003243676624639,5.121437079838801e-05
5.108400090102805,0.003170474169824099,5.2187574569670833e-05
5.109200090082595,0.0033277616272036838,5.33760214178403e-05
5.110000090062385,0.0033779681644710304,5.39923501790307e-05
5.110800090042176,0.003289097655672616,5.406271394958626e-05
5.111600090021966,0.003223651034637771,5.3305046840194604e-05
5.112400090001756,0.003064186742586198,5.222204538092334e-05
5.113200089981547,0.0030748669817675513,5.09161295630381e-05
5.114000089961337,0.0031861816080145334,5.1211317538643324e-05
5.114800089941127,0.0032360335479083868,5.105861374602576e-05
5.1156000899209175,0.0033779993941326675,5.1703604733269716e-05
5.116400089900708,0.003254869565401212,5.263303750037154e-05
5.117200089880498,0.003223479485364465,5.391870558129653e-05
5.118000089860288,0.0030551627084537615,5.38807575667997e-05
5.118800089840079,0.002930471872387761,5.312756855655315e-05
5.119600089819869,0.0029966674454912426,5.238959826556918e-05
5.120400089799659,0.00311861828040232,5.208436210012554e-05
5.12120008977945,0.0032178468777399765,5.149688097518904e-05
5.12200008975924,0.003205554384385763,5.021052050960681e-05
5.12280008973903,0.003282741947666801,5.11602306494069e-05
5.1236000897188205,0.0031816510898407357,5.1542202208719104e-05
5.124400089698611,0.003095996548026029,5.2351067960428986e-05
5.125200089678401,0.003204099291167726,5.290071331972945e-05
5.126000089658191,0.0032664882019803705,5.357190131382483e-05
5.126800089637982,0.003349453047136606,5.430348666686686e-05
5.127600089617772,0.0034302957761941383,5.401739557396903e-05
5.128400089597562,0.003411480886536992,5.279145134388202e-05
5.129200089577353,0.0033177930127573784,5.110554593081805e-05
5.130000089557143,0.003333964534170044,5.054683244814588e-05
5.130800089536933,0.0032485577682539444,5.0236674344677725e-05
5.1316000895167235,0.003230982579178886,5.100865002306816e-05
5.132400089496514,0.0032250288479711234,5.24915876722487e-05
5.133200089476304,0.003107223674251915,5.474594295382312e-05
5.134000089456094,0.003139716755210591,5.5992128646374026e-05
5.134800089435885,0.0033303230451722714,5.5211684100556744e-05
5.135600089415675,0.003270445275746158,5.3768093557617495e-05
5.136400089395465,0.003375232343471467,5.181574137267919e-05
5.137200089375256,0.003315738789555595,5.0169009589102014e-05
5.138000089355046,0.0034066230732536814,4.983750527844378e-05
5.138800089334836,0.0034942469940228166,5.116194729178934e-05
5.1396000893146265,0.0036129336751660724,5.403041788901059e-05
5.140400089294417,0.003536192483051151,5.665409763923688e-05
5.141200089274207,0.0033245486365540977,5.745813486050543e-05
5.142000089253997,0.0033651412335369076,5.671883718510067e-05
5.142800089233788,0.003362586512316946,5.48146902803596e-05
5.143600089213578,0.003299196356587796,5.1929161835033456e-05
5.144400089193368,0.003088012308560848,5.035769685149704e-05
